Index,Date,Open,High,Low,Close,Adj Close,Volume
193,1/1/17,23.709999,32.560001,21.879999,30.76,30.76,14277000
194,2/1/17,31.299999,49.34,30.444,45.919998,45.919998,19467300
195,3/1/17,46.419998,60.189999,45.897999,56.150002,56.150002,38690800
196,4/1/17,56.919998,57.900002,40.279999,49.389999,49.389999,62897000
197,5/1/17,50.25,72.949997,45.009998,69.82,69.82,81793200
198,6/1/17,70.050003,75.589996,57.549999,61.790001,61.790001,64440500
199,7/1/17,62.41,103.410004,59.150002,97.489998,97.489998,81841900
200,8/1/17,97.660004,101.300003,58.82,59.119999,59.119999,94252100
201,9/1/17,59.25,71.290001,55.130001,64.669998,64.669998,48473400
202,10/1/17,64.360001,65.75,37.27,40.740002,40.740002,53151600
203,11/1/17,40.41,46.599998,36.700001,43.66,43.66,43044000
204,12/1/17,43.209999,44.200001,37.360001,37.82,37.82,23012000
205,1/1/18,37.799999,39.169998,32.119999,32.389999,32.389999,25543200
206,2/1/18,32.5,34.98,26.110001,27.93,27.93,34908400
207,3/1/18,27.9,31.969999,23.51,25.059999,25.059999,29247400
208,4/1/18,24.870001,34.52,22.540001,31.959999,31.959999,28919100
209,5/1/18,31.639999,46.790001,30.1,46.77,46.77,29530700
210,6/1/18,46.869999,49.75,40.018002,44.900002,44.900002,27885500
211,7/1/18,44.549999,50.299999,37.220001,38.43,38.43,25734100
212,8/1/18,38.18,46,35.560001,41.360001,41.360001,28044200
213,9/1/18,41.27,41.27,23.799999,24.66,24.66,31293700
214,10/1/18,25.370001,25.860001,19.07,19.629999,19.629999,25106300
215,11/1/18,18.67,23.379999,17.950001,20.59,20.59,23005400
216,12/1/18,21.120001,21.92,13.42,15.43,15.43,16271200
217,1/1/19,15,17.860001,14.85,17.379999,17.379999,11285200
218,2/1/19,17.370001,18.040001,12.9,13.5,13.5,26874200
219,3/1/19,13.63,14.77,11.77,12.2,12.2,20273900
220,4/1/19,12.31,13.24,11.9,12.52,12.52,12007900
221,5/1/19,12.59,12.78,8.63,8.66,8.66,15933000
222,6/1/19,8.65,11.4,8.56,10.28,10.28,12325000
223,7/1/19,10.7,11.18,8.98,10.01,10.01,14072000
224,8/1/19,10.02,11,8.34,8.9,8.9,12984300
225,9/1/19,8.77,11.85,8.64,11.22,11.22,10690500
226,10/1/19,11.28,11.385,9.16,9.36,9.36,9637500
227,11/1/19,9.07,12.58,9.035,10.7,10.7,19060900
228,12/1/19,10.81,12.06,10.16,11.88,11.88,10577000
229,1/1/20,12.13,15.98,11.2,11.3,11.3,19148600
230,2/1/20,11.43,12.89,8.54,8.93,8.93,16360700
231,3/1/20,8.95,9.61,5,7.59,7.59,19822300
232,4/1/20,7.34,11.45,7.06,10.72,10.72,13072600
233,5/1/20,10.38,12.563,8.09,8.83,8.83,15609400
234,6/1/20,8.82,11.17,8.56,10.87,10.87,14964000
235,7/1/20,10.67,15.13,9.9,14.21,14.21,23540900
236,8/1/20,14.41,17.57,11.39,11.63,11.63,26902400
237,9/1/20,11.63,12.68,9.58,11.25,11.25,13275900
238,10/1/20,11.4,11.94,8.469,8.78,8.78,8908400
239,11/1/20,8.82,10.2,7.2,8.31,8.31,17665500
240,12/1/20,8.33,9.2,7.62,8.51,8.51,14395300
241,1/1/21,8.58,13.949,8.42,11.01,11.01,19675700
242,2/1/21,11.46,12.97,9.201,9.325,9.325,12253900
243,3/1/21,9.52,9.635,7.33,8.36,8.36,18004800
244,4/1/21,8.32,8.93,7.395,7.41,7.41,11023000
245,5/1/21,7.49,8.58,6.75,8.23,8.23,12962100
246,6/1/21,8.29,9.25,8.11,8.47,8.47,14171300
247,7/1/21,8.58,8.6,6.95,7.73,7.73,8977400
248,8/1/21,7.76,7.92,6.39,7.33,7.33,12207900
249,9/1/21,7.36,8,6.76,7.18,7.18,7514700
250,10/1/21,7.23,7.88,6.71,7.65,7.65,6563900
251,11/1/21,7.64,8.86,5.55,5.91,5.91,25724700
252,12/1/21,6,6.14,5.12,5.14,5.14,10635300
253,1/1/22,5.2,5.375,3.63,4.1,4.1,10622200
254,2/1/22,4.13,4.56,3.34,3.63,3.63,9813400
255,3/1/22,3.6,3.89,3,3.65,3.65,6362300
256,4/1/22,3.66,3.741,2.45,2.57,2.57,4910800
257,5/1/22,2.54,2.86,2.01,2.37,2.37,4425200
258,6/1/22,2.37,2.55,1.52,1.55,1.55,5428600
259,7/1/22,1.55,1.9,1.48,1.72,1.72,3261500
260,8/1/22,1.7,3.05,1.66,2.41,2.41,6828400
261,9/1/22,2.37,4,2.11,2.72,2.72,93787900
262,10/1/22,2.76,3.115,2.52,2.75,2.75,5312400
263,11/1/22,2.82,2.86,2.02,2.2,2.2,3945100
264,12/1/22,2.18,2.44,1.691,1.89,1.89,3444600
